REGISTRATION_DATE,KC_REPUDIATE_DT,DRIVER_AGE,KC_OUTSTANDING_RESERVE,TIME_TAKEN_REGISTRATION,KC_STATUS,KC_STATUS_TEXT,POLICY_NUMBER,CLAIMNUMBER,RISKNAME,ANALYST_HANDLING,AUTHORIZE_BY,NOTIFICATE_DATE,POLICE_REPORTED,POLICE_STATION_NAME,KC_SUM_INSURED,DATE_LOSS,PERILNAME,NOTIFICATION_DATE,IC_NAME,GP_NAME,GCT_NAME,CLIENT_MOBILE_NUMBER,CLIENT_NAME,INT_TYP,INTERMEDIARY_NAME,INTERMEDIARY_PHONE_NO,COVER_START_DATE,COVER_END_DATE,BR_NAME,MAKE_NAME,MODEL_NAME,MANUFACTURING_YEAR,POLICY_HOLDER_GENDER,POLICY_HOLDER_AGE,KC_FIRST_REPUDIATE_REM,KC_FIRST_REPUDIATE_REM_DATA,KC_SECOND_REPUDIATE_REM,KC_FIFTH_REPUDIATE_REM,GMR_ENGINE_NO,GMR_CHASIS_NO,GMR_VEH_COLOR
,,38.0,0,0,74,Authorized Payment,G/RNG/00636,C/RNG/00685,KB00652,C00012,J00002,,Yes,TIGONI BASE,550000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,719004650,Walter 00618,Agent,AGChelsea 00214,733001962,,,Rongai,Toyota,"Premio Zzt24, Nzt24, Azt24",2005,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,4279,0,97,Approved By Internal Assessor,G/NKU/00637,C/NKU/00686,KC00653,M00009,J00002,,Yes,KANDARA,505000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725005420,Warren 00619,Agent,AGChloe 00215,725001972,,,Nakuru,Nissan,Dba-C11,2009,,21.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,22958,0,49,Accept Releasing Letter,G/MSA/00638,C/MSA/00687,KD00654,R00001,J00002,,No,,1053000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,726000910,Wayne 00620,Agent,AGChristine 00216,1000562,,,Mombasa,Honda,Fit,2015,,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,45560,0,49,Accept Releasing Letter,G/THK/00279,C/THK/00688,KD00278,R00010,G00001,,Yes,KIKUYU POLICE STATION,760000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,719002490,Joanna 00274,Agent,AGPaul 00131,786001212,,,Thika,Toyota,Succeed,2014,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,4346,0,74,Authorized Payment,G/THK/00279,C/THK/00689,KD00278,R00010,M00006,,Yes,KAHAWA WEST POLICE STATION,760000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,719002490,Joanna 00274,Agent,AGPaul 00131,786001212,,,Thika,Toyota,Succeed,2014,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,0,0,2,Registered,G/MSA/00041,C/MSA/00690,KD00041,N00004,N00004,,Yes,langas,2250000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,723000400,Dean 00041,Agent,AGCalvin 00028,723000282,,,Mombasa,Mercedes-Benz,A180,2016,,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,5688,0,57,Initial Rejected,G/NYR/00639,C/NYR/00691,KD00655,G00008,J00002,,Yes,NYERI TRAFFIC BASE,550000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,756005430,Wesley 00621,Bancassurance,AGClaire 00217,724001982,,,Nyeri,Suzuki,Alto,2014,,38.0,"Wrong use of vehicle, Outside scope of cover, Misrepresentation of material facts (Suspected Fraud), Staged events (Suspected Fraud), OK","Wrong use of vehicle, Outside scope of cover, Misrepresentation of material facts (Suspected Fraud), Staged events (Suspected Fraud), OK",No Repudiation,No Repudiation,,,
,,38.0,6188,0,98,Dv Sent To Cutomer,G/MRU/00640,C/MRU/00692,KC00656,R00010,P00005,,Yes,MERU POLICE STATION,590000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,721005440,William 00622,Agent,AGClaudia 00218,721001992,,,Meru,Toyota,"Premio Nzt26, Zrt26",2007,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,3105,0,74,Authorized Payment,G/MSA/00641,C/MSA/00693,KC00657,R00001,G00001,,Yes,MAUA POLICE STATION,700000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,700005450,Zachary 00623,Agent,AGColleen 00219,700002002,,,Mombasa,Toyota,Probox/Succeed P5,2013,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,63830,1,74,Authorized Payment,G/RKA/00642,C/RKA/00694,KC00658,G00008,J00002,,No,,3700000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,720003240,Abigail 00624,Bancassurance,AGAlec 00006,722000062,,,Ruaka,Mercedes-Benz,Axor 2543,2012,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,6417,0,106,Ready For Payment,G/MRU/00643,C/MRU/00695,KD00659,R00010,G00001,,Yes,GITHURAI MWIKI POLICE STATION,1170000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722005460,Ada 00625,Broker,AGDaisy 00220,795002012,,,Meru,Volkswagen,Jetta,2013,,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,30474,0,49,Accept Releasing Letter,G/NYR/00644,C/NYR/00696,KD00660,M00009,M00006,,Yes,KIANYAGA POLICE STATION,1800000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial Own Goods,Comprehensive,724001790,Adelaide 00626,Agent,AGDerek 00043,722000432,,,Nyeri,Toyota,Hilux Kun15,2014,,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,808,0,10,First Investigator Completed,G/KKM/00645,C/KKM/00697,KD00661,G00008,J00002,,No,,4150000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,725005470,Adele 00627,Bancassurance,AGAlan 00004,203000042,,,Kakamega,Isuzu,Nqr,2022,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,8900,0,2,Registered,G/NKU/00646,C/NKU/00698,KD00662,G00008,J00002,,No,,0.0,,Motor Tppd,,Motor Commercial Psv,Psv Chauffeur Driven,Third Party Only,728005480,Alexandra 00628,Agent,AGDanielle 00221,728002022,,,Nakuru,Toyota,Vitz,2014,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,172762,0,42,Repair Start Requested,G/HGS/00647,C/HGS/00699,KD00663,M00009,G00001,,Yes,MAKONGENI POLICE STATION.,6980000.0,,Motor Material Damage,,Motor Commercial Psv,Psv Asset,Comprehensive,711004310,Craig 00486,Bancassurance,AGAlan 00004,203000042,,,Hughes,Isuzu,Nqr,2024,Female,14.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,28932,1,49,Accept Releasing Letter,G/WST/00648,C/WST/00700,KD00664,M00009,J00002,,Yes,JUJA POLICE STATION,1120000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,728005490,Alice 00629,Bancassurance,AGAlan 00004,203000042,,,Westlands,Nissan,Note,2017,Female,8.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,38.0,1338,0,49,Accept Releasing Letter,G/NYR/00649,C/NYR/00701,KD00665,G00008,J00002,,No,,4000000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,711005500,Alison 00630,Bancassurance,AGAlec 00006,722000062,,,Nyeri,Isuzu,Nmr,2023,Female,5.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,0,0,74,Authorized Payment,G/MSA/00650,C/MSA/00702,4200666,R00001,P00005,,Yes,KASARANI POLICE STATION,1700000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,773005510,Amanda 00631,Agent,AGDaphne 00222,721002032,,,Mombasa,Mitsubishi,"Outlander Gfw, Ggw",2016,Male,48.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,25916,0,49,Accept Releasing Letter,G/KSM/00651,C/KSM/00703,KC00667,E00011,J00002,,Yes,KITENGELA POLICE STATION,980000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722005520,Amber 00632,Bancassurance,AGAustin 00015,725000152,,,Kisumu,Mitsubishi,"Outlander Gfw, Ggw",2008,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,22204,0,49,Accept Releasing Letter,G/HQS/00652,C/HQS/00704,KD00668,M00009,J00002,,Yes,TIGONI TRAFFIC BASE,1820000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,712005530,Amelia 00633,Agent,AGJohn 00091,728000842,,,Head Office,Toyota,"Vanguard Aca3, Gsa3",2013,Male,43.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,24020,1,62,Reinspection Appointed,G/MRU/00653,C/MRU/00705,KD00669,G00008,J00002,,No,,2150000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,780005540,Amy 00634,Bancassurance,AGAlec 00006,722000062,,,Meru,Subaru,Forester Sf,2013,,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,9374,0,74,Authorized Payment,G/MRU/00654,C/MRU/00706,KC00670,R00010,G00001,,Yes,RUAI POLICE STATION,765000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720000320,Andrea 00635,Agent,AGBruce 00024,712000242,,,Meru,Toyota,"Auris Nze18, Zre18",2012,Male,44.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,0,0,107,Close Claim In Between,G/HGS/00655,C/HGS/00707,KD00671,M00009,J00002,,Yes,CENTRAL POLICE STATION,980000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,723005550,Angela 00636,Bancassurance,AGAlan 00004,203000042,,,Hughes,Nissan,Serena C26,2013,,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,2700,1,49,Accept Releasing Letter,G/HGS/00655,C/HGS/00708,KD00671,M00009,J00002,,No,,980000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,723005550,Angela 00636,Bancassurance,AGAlan 00004,203000042,,,Hughes,Nissan,Serena C26,2013,,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,28634,1,42,Repair Start Requested,G/NYR/00656,C/NYR/00709,KD00672,R00010,J00002,,No,,1250000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,712005560,Ann 00637,Bancassurance,AGMax 00117,728001082,,,Nyeri,Mitsubishi,"Galant Dj, Ed, Ef",2013,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,34835,1,74,Authorized Payment,G/MSA/00657,C/MSA/00710,KC00673,R00001,J00002,,Yes,MURANGA POLICE STATION,630000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,724005570,Anna 00638,Agent,AGDeborah 00223,731002042,,,Mombasa,Toyota,Ractis Nsp120,2011,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,10154,0,49,Accept Releasing Letter,G/NKU/00658,C/NKU/00711,KD00674,G00008,J00002,,No,,1250000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,711005580,Anne 00639,Agent,AGDeirdre 00224,733002052,,,Nakuru,Toyota,Vitz,2017,,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,7656,0,49,Accept Releasing Letter,G/THK/00659,C/THK/00712,KD00675,G00008,G00001,,Yes,CENTRAL POLICE STATION,1750000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,786003030,Annie 00640,Agent,AGPaul 00131,786001212,,,Thika,Toyota,"Premio Nzt26, Zrt26",2015,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,2500,1,2,Registered,G/NKU/00660,C/NKU/00713,KC00676,G00008,J00002,,No,,0.0,,Motor Tppd,,Motor Private,Motor Private,Third Party Only,724005590,Arabella 00641,Agent,AGPatrick 00130,725001202,,,Nakuru,Nissan,Note E12,2013,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,4698,0,49,Accept Releasing Letter,G/KKM/00661,C/KKM/00714,KD00677,E00011,G00001,,Yes,BASE COMMANDER JUJA,1350000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,714005600,Audrey 00642,Bancassurance,AGAlan 00004,203000042,,,Kakamega,Toyota,Vitz,2016,,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,32268,0,70,Repair Authority Letter Generated,G/KTD/00662,C/KTD/00715,KC00678,R00010,G00001,,Yes,KITUI BASE,430000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,711005610,Ava 00643,Agent,AGRyan 00145,723001332,,,Ktda,Toyota,Bb Mk Ii,2009,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,105035,0,29,Settlement Letter Printed,G/MSA/00663,C/MSA/00716,KD00679,R00001,J00002,,Yes,BAMBURI POLICE STATION,1000000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725002210,Beatrice 00644,Agent,AGDarren 00039,725000392,,,Mombasa,Volkswagen,Touran,2013,,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,3075,0,106,Ready For Payment,G/HGS/00664,C/HGS/00717,KD00680,G00008,G00001,,Yes,CENTRAL POLICE STATION,550000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,729005620,Bella 00645,Bancassurance,AGAlec 00006,722000062,,,Hughes,Daihatsu,Mira,2013,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,24582,1,49,Accept Releasing Letter,G/WST/00665,C/WST/00718,KD00681,M00009,P00005,,Yes,BURU BURU POLICE STATION,860000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720005630,Bernadette 00646,Bancassurance,AGAlan 00004,203000042,,,Westlands,Toyota,Axio,2013,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,908,0,49,Accept Releasing Letter,G/RKA/00666,C/RKA/00719,KC00682,G00008,J00002,,Yes,JUJA POLICE STATION,750000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,728005640,Beth 00647,Bancassurance,AGAlec 00006,722000062,,,Ruaka,Toyota,"Probox/Succeed Nlp5, Ncp5",2015,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,11992,1,74,Authorized Payment,G/MRU/00667,C/MRU/00720,KD00683,R00010,G00001,,Yes,ATHI RIVER POLICE STATION,650000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,719005650,Bethany 00648,Agent,AGDenise 00225,719002062,,,Meru,Suzuki,Swift Aa,2013,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,12992,1,49,Accept Releasing Letter,G/EMB/00668,C/EMB/00721,KD00684,E00011,J00002,,No,,2050000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,721005660,Beverly 00649,Dsf,AGJasper 00086,723000792,,,Embu,Toyota,Crown,2014,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,5700,0,74,Authorized Payment,G/KKM/00669,C/KKM/00722,KC00685,M00009,M00006,,Yes,"KAREN POLICE STATION, NAIROBI.",620000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725005670,Bianca 00650,Bancassurance,AGAlan 00004,203000042,,,Kakamega,Toyota,"Corolla Rumion Aze15, Nze15, Zre15",2008,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,29986,0,71,Accept Appointment,G/HGS/00670,C/HGS/00723,KD00686,G00008,J00002,,No,,1100000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,711005680,Bridget 00651,Bancassurance,AGAlec 00006,722000062,,,Hughes,Nissan,"Note E11, Ne11",2017,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,27391,0,74,Authorized Payment,G/KKM/00671,C/KKM/00724,KC00687,E00011,M00006,,Yes,KAPENGURIA POLICE TRAFFIC BASE,1100000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,710005690,Brooke 00652,Agent,AGDiana 00226,721002072,,,Kakamega,Faw,Ca1081,2012,Male,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,0,0,69,Claim Closed,G/ELD/00619,C/ELD/00725,KB00635,G00008,P00005,,Yes,ELDORET TRAFFIC,530000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,729005260,Simon 00601,Bancassurance,AGAlan 00004,203000042,,,Eldoret,Toyota,"Auris Nze18, Zre18",2007,,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,8900,1,2,Registered,G/NYR/00672,C/NYR/00726,KA00688,G00008,P00005,,No,,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,719005700,Caitlin 00653,Agent,AGJeremy 00088,720000812,,,Nyeri,Toyota,Harrier Acu30W,2003,Male,39.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,54178,1,64,Reinspection Completed,G/WST/00673,C/WST/00727,KD00689,G00008,M00006,,No,,1000000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,727005710,Camilla 00654,Bancassurance,AGAlec 00006,722000062,,,Westlands,Nissan,Note,2016,,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,30946,1,74,Authorized Payment,G/RNG/00674,C/RNG/00728,KC00690,G00008,J00002,,No,,1620000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,711005720,Cara 00655,Bancassurance,AGAlec 00006,722000062,,,Rongai,Mitsubishi,L200,2012,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,0,0,2,Registered,G/KSM/00049,C/KSM/00729,KB00049,N00004,N00004,,No,,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,727000480,Edward 00049,Agent,AGChristopher 00033,725000332,,,Kisumu,Nissan,Bluebird Sylphy I Mk I,2006,,34.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,1962,1,29,Settlement Letter Printed,G/MSA/00675,C/MSA/00730,KC00691,R00001,J00002,,No,,1300000.0,,Motor Material Damage,,Motor Commercial Psv,Psv Chauffeur Driven,Comprehensive,726005730,Carla 00656,Agent,AGDiane 00227,736002082,,,Mombasa,Toyota,Hiace,2014,Male,29.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,500,0,2,Registered,HQS/00676,C/HQS/00731,KC00692,R00001,J00002,,Yes,TBA,0.0,,Motor Tppd,,Motor Commercial,Motor Commercial General Cartage,Third Party Only,725005740,Carmen 00657,Agent,AGPatrick 00130,725001202,,,Head Office,Isuzu,Frr33,2018,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,5000,0,6,First Assessor Complete,G/HGS/00677,C/HGS/00732,KD00693,M00009,G00001,,Yes,MAKONGENI POLICE STATION,6980000.0,,Motor Material Damage,,Motor Commercial Psv,Psv Asset,Comprehensive,711004310,Craig 00486,Bancassurance,AGAlan 00004,203000042,,,Hughes,Isuzu,Nqr,2024,Female,14.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,95700,0,2,Registered,G/MSA/00678,C/MSA/00733,KC00694,N00004,N00004,,Yes,PORT POLICE STATION,1845000.0,,Motor Tppi,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,721003130,Caroline 00658,Agent,AGScott 00147,721001352,,,Mombasa,Daf,44,2008,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,2500,1,2,Registered,G/ELD/00679,C/ELD/00734,KD00695,G00008,J00002,,No,,4120000.0,,Motor Tppi,,Motor Commercial,Motor Commercial Own Goods,Comprehensive,726003480,Dominic 00391,Bancassurance,AGAlec 00006,722000062,,,Eldoret,Isuzu,Nqr,2022,Female,11.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,39.0,39148,0,42,Repair Start Requested,G/KTD/00680,C/KTD/00735,KC00696,R00010,G00001,,Yes,NARO MORU POLICE STATION,3000000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial Own Goods,Comprehensive,780005750,Cassandra 00659,Agent,AGIsaac 00080,722000732,,,Ktda,Toyota,"Hilux Ln, Kzn1, Vzn1",2019,Male,15.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,0,1,49,Accept Releasing Letter,G/NYR/00681,C/NYR/00736,KC00697,G00008,J00002,,No,,930000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720005760,Catherine 00660,Bancassurance,AGAlec 00006,722000062,,,Nyeri,Toyota,Mark X,2011,Male,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,2934,0,98,Dv Sent To Cutomer,G/MRU/00682,C/MRU/00737,KD00698,R00010,G00001,,Yes,CENTRAL POLICE STATION,830000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725005770,Cecilia 00661,Agent,AGDonna 00228,725002092,,,Meru,Nissan,Note E12,2016,,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,3008,0,106,Ready For Payment,G/HGS/00683,C/HGS/00738,KC00699,E00011,J00002,,Yes,MURANGA POLICE STATION,2490000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,719000100,Celeste 00662,Broker,AGDorothy 00229,724002102,,,Hughes,Toyota,Toyota Hilux Kun122R,2012,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,2537,0,57,Initial Rejected,G/NYR/00684,C/NYR/00739,KC00700,M00009,G00001,,Yes,ATHI RIVER POLICE STATION,670000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720005780,Charlotte 00663,Bancassurance,AGMax 00117,728001082,,,Nyeri,Nissan,Note E12,2013,Male,40.0,"Other, Insured non-existent risks (Suspected Fraud), Misrepresentation of material facts (Suspected Fraud), decline","Other, Insured non-existent risks (Suspected Fraud), Misrepresentation of material facts (Suspected Fraud), decline",No Repudiation,No Repudiation,,,
,,40.0,2500,0,2,Registered,G/WST/00685,C/WST/00740,KC00701,R00010,G00001,,Yes,KASARANI POLICE STATION,0.0,,Motor Tppd,,Motor Private,Motor Private,Third Party Only,729000050,Chelsea 00664,Agent,AGAlbert 00005,737000052,,,Westlands,Subaru,"Impreza Gr, Gh, G3",2008,Male,41.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,19432,0,42,Repair Start Requested,G/MRU/00269,C/MRU/00741,KC00268,R00010,G00001,,Yes,IMENTI SOUTH POLICE STATION,470000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,726002400,Jacqueline 00264,Agent,AGOscar 00128,701001182,,,Meru,Honda,Airwave,2008,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,0,0,74,Authorized Payment,G/MCH/00686,C/MCH/00742,KC00702,C00012,J00002,,No,,900000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,726005790,Chloe 00665,Bancassurance,AGAlan 00004,203000042,,,Machakos,Toyota,"Wish Zne1, Ane1",2012,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,14248,0,42,Repair Start Requested,G/HQS/00274,C/HQS/00743,KC00273,R00001,J00002,,Yes,RUAI,650000.0,,Motor Material Damage,,Motor Private,Motor Pack,Comprehensive,724002440,Jean 00269,Direct,AGDamian 00037,372,,,Head Office,Honda,Fit,2011,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,500,1,2,Registered,G/WST/00039,C/WST/00744,KX00039,R00010,G00001,,Yes,JUJA POLICE STATION,0.0,,Motor Tppi,,Motor Commercial,Motor Commercial Own Goods,Third Party Only,700000380,Darren 00039,Agent,AGCallum 00027,202000272,,,Westlands,Isuzu,Ftr,1996,Male,38.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,77627,1,42,Repair Start Requested,G/KKM/00687,C/KKM/00745,KD00703,G00008,J00002,,No,,4360000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial Own Goods,Comprehensive,721005800,Christine 00666,Bancassurance,AGAlec 00006,722000062,,,Kakamega,Isuzu,Frr90,2021,Male,31.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,40.0,700,0,74,Authorized Payment,G/HQS/00688,C/HQS/00746,KD00704,R00010,P00005,,Yes,KIAMBAA,780000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,702005810,Claire 00667,Broker,AGCraig 00036,738000362,,,Head Office,Toyota,Vitz,2013,Male,40.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
